131.11
142.01
144.69
139.2
140.41
150.86
151.2
131.81
119.67
93.44
88.68
84.86
93.81
88.83
87.17
93.57
107.94
113.75
104.52
105.82
96.17
97.4
101.23
103.33
100.5
94.91
96.09
96.83
94.42
95.08
100.32
107.83
111.09
119.22
126.66
133.41
139.23
137.96
134.04
135.21
134.84
135.51
134.08
132.57
129.53
120.09
118.17
114.86
119.83
123.04
129.32
136.82
134.44
133.29
151.19
156.01
154.76
144.32
139.9
141.47
139.42
140.74
137.9
132.7
119.36
122.38
117.99
116.83
125.07
124.22
126.6
129.05
127.83
134.16
118.75
121.8
121.73
119.08
109.33
104.3
99.2
99.07
102.97
103.29
97.99
94.88
93.79
92.78
90.91
93.76
96.36
88.67
87.45
90.01
87.7
88.7
87.21
87.29
88.89
93.53
98.55
103.56
97.97
95.93
94.18
94.56
95.75
98.1
99.3
99.88
95.69
91.72
92.31
88.97
94.86
91.81
92.84
93.11
94.31
92.8
94.2
96.68
99.56
101.09
99.22
91.17
89.2
89.86
85.52
87.66
88.02
89.7
89.77
89.64
87.67
86.51
83.3
87.16
88.05
86
86.64
90.64
89.22
90.47
93.57
90.03
87.05
86.59
86.38
88.38
91.45
92.03
99.31
106.88
117.48
121.07
133.9
135.96
136.66
141.62
152.1
146.18
135.54
134.23
135.46
137.71
139.97
142.27
150.91
162.71
181.44
182.98
175.84
