Date,Price
2019-06-03,1990.00
2019-06-04,1986.00
2019-06-07,1974.50
2019-06-10,1953.50
2019-06-11,1971.00
2019-06-12,1960.00
2019-06-13,1986.00
2019-06-14,1990.00
2019-06-17,1981.50
2019-06-18,1991.50
2019-06-19,1973.50
2019-06-20,1967.50
2019-06-21,1971.00
2019-06-24,1941.00
2019-06-25,1931.50
2019-06-26,1909.00
2019-06-27,1893.50
2019-06-28,1872.50
2019-07-01,1897.50
2019-07-02,1885.50
2019-07-03,1869.00
2019-07-04,1880.50
2019-07-05,1873.50
2019-07-08,1868.50
2019-07-09,1865.00
2019-07-10,1864.00
2019-07-11,1878.50
2019-07-12,1869.00
2019-07-15,1879.50
2019-07-16,1871.50
2019-07-17,1867.00
2019-07-18,1874.50
2019-07-19,1866.50
2019-07-22,1875.00
2019-07-23,1882.00
2019-07-24,1903.00
2019-07-25,1919.00
2019-07-26,1928.50
2019-07-29,1927.50
2019-08-01,1984.00
2019-08-02,1976.00
2019-08-05,2000.50
2019-08-06,2011.50
2019-08-07,2010.00
2019-08-08,2041.00
2019-08-09,2078.50
2019-08-13,2121.50
2019-08-14,2122.00
2019-08-15,2121.50
2019-08-16,2122.50
2019-08-19,2103.50
2019-08-20,2105.00
2019-08-21,2113.50
2019-08-22,2151.00
2019-08-23,2154.00
2019-08-26,2195.50
2019-08-27,2155.00
2019-08-28,2160.50
2019-08-29,2145.50
2019-08-30,2154.50
2019-09-03,2115.00
2019-09-04,2102.00
2019-09-05,2090.00
2019-09-06,2107.50
2019-09-10,2112.00
2019-09-11,2121.00
2019-09-12,2113.00
2019-09-13,2092.00
2019-09-17,2140.50
2019-09-18,2122.50
2019-09-19,2111.00
2019-09-20,2091.00
2019-09-23,2089.00
2019-09-24,2047.00
2019-09-25,2048.00
2019-09-26,2050.00
2019-09-27,2027.50
2019-09-30,2028.50
2019-10-01,2073.00
2019-10-02,2077.50
2019-10-03,2069.00
2019-10-04,2085.50
2019-10-07,2083.50
2019-10-08,2078.50
2019-10-09,2106.50
2019-10-10,2103.50
2019-10-11,2094.50
2019-10-14,2073.00
2019-10-15,2058.50
2019-10-16,2106.50
2019-10-17,2105.00
2019-10-18,2101.00
2019-10-21,2121.00
2019-10-22,2111.50
2019-10-23,2150.00
2019-10-24,2175.00
2019-10-25,2268.00
2019-10-29,2265.00
2019-10-30,2298.50
2019-10-31,2280.00
2019-11-01,2353.50
2019-11-04,2348.00
2019-11-05,2402.50
2019-11-06,2404.50
2019-11-07,2407.50
2019-11-08,2421.00
2019-11-11,2481.50
2019-11-12,2493.50
2019-11-13,2505.00
2019-11-14,2511.50
2019-11-15,2478.00
2019-11-18,2483.00
2019-11-19,2512.00
2019-11-20,2557.00
2019-11-21,2578.50
2019-11-22,2589.50
2019-11-25,2637.50
2019-11-26,2587.00
2019-11-27,2610.00
2019-11-28,2588.00
2019-11-29,2658.00
2019-12-02,2631.50
2019-12-03,2644.50
2019-12-04,2695.50
2019-12-05,2705.00
2019-12-06,2756.00
2019-12-09,2820.00
2019-12-10,2836.00
2019-12-11,2807.50
2019-12-12,2827.00
2019-12-13,2847.50
2019-12-16,2856.00
2019-12-17,2897.00
2019-12-18,2833.00
2019-12-19,2842.50
2019-12-20,2880.00
2019-12-23,2875.50
2019-12-24,2883.50
2019-12-26,2895.00
2019-12-27,2992.50
2019-12-30,3015.50
2019-12-31,3025.50
